time,lat,lon,depth,NO3_darwin_clim
2,-14.25,-163.75,5,3.7096915
2,-14.25,-163.25,5,3.7139938
2,-14.25,-162.75,5,3.7182662
2,-14.25,-162.25,5,3.7229884
2,-14.25,-161.75,5,3.728158
2,-14.25,-161.25,5,3.733596
2,-14.25,-160.75,5,3.7393022
2,-14.25,-160.25,5,3.7451982
2,-14.25,-159.75,5,3.7512844
2,-14.25,-159.25,5,3.757351
2,-14.25,-158.75,5,3.7633972
2,-14.25,-158.25,5,3.769515
2,-14.25,-157.75,5,3.7757075
2,-14.25,-157.25,5,3.781934
2,-13.75,-179.75,5,3.5399764
2,-13.75,-179.25,5,3.5481355
2,-13.75,-178.75,5,3.5552726
2,-13.75,-178.25,5,3.5615463
2,-13.75,-177.75,5,3.566957
2,-13.75,-177.25,5,3.571702
2,-13.75,-176.75,5,3.5757813
2,-13.75,-176.25,5,3.579221
2,-13.75,-175.75,5,3.582021
2,-13.75,-175.25,5,3.5842757
2,-13.75,-174.75,5,3.5859854
2,-13.75,-174.25,5,3.5866334
2,-13.75,-173.75,5,3.5862198
2,-13.75,-173.25,5,3.5826187
2,-13.75,-172.75,5,3.5696146
2,-13.75,-172.25,5,3.57405
2,-13.75,-171.75,5,3.5908806
2,-13.75,-171.25,5,3.5991638
2,-13.75,-170.75,5,3.606943
2,-13.75,-170.25,5,3.6160295
2,-13.75,-169.75,5,3.626423
2,-13.75,-169.25,5,3.637123
2,-13.75,-168.75,5,3.64813
2,-13.75,-168.25,5,3.658867
2,-13.75,-167.75,5,3.6693347
2,-13.75,-167.25,5,3.67918
2,-13.75,-166.75,5,3.6884036
2,-13.75,-166.25,5,3.6967664
2,-13.75,-165.75,5,3.7042687
2,-13.75,-165.25,5,3.7108212
2,-13.75,-164.75,5,3.7164183
2,-13.75,-164.25,5,3.7214494
2,-13.75,-163.75,5,3.7259073
2,-13.75,-163.25,5,3.7303941
2,-13.75,-162.75,5,3.7349021
2,-13.75,-162.25,5,3.740024
2,-13.75,-161.75,5,3.7457516
2,-13.75,-161.25,5,3.7518783
2,-13.75,-160.75,5,3.758396
2,-13.75,-160.25,5,3.7650537
2,-13.75,-159.75,5,3.7718463
2,-13.75,-159.25,5,3.7784736
2,-13.75,-158.75,5,3.7849405
2,-13.75,-158.25,5,3.7913678
2,-13.75,-157.75,5,3.797757
2,-13.75,-157.25,5,3.8041883
2,-13.25,-179.75,5,3.5549698
2,-13.25,-179.25,5,3.5639093
2,-13.25,-178.75,5,3.57191
2,-13.25,-178.25,5,3.578639
2,-13.25,-177.75,5,3.584097
2,-13.25,-177.25,5,3.5887141
2,-13.25,-176.75,5,3.5924907
2,-13.25,-176.25,5,3.59553
2,-13.25,-175.75,5,3.5978317
2,-13.25,-175.25,5,3.599561
2,-13.25,-174.75,5,3.6007175
2,-13.25,-174.25,5,3.600951
2,-13.25,-173.75,5,3.6002607
2,-13.25,-173.25,5,3.600822
2,-13.25,-172.75,5,3.6058216
2,-13.25,-172.25,5,3.611621
2,-13.25,-171.75,5,3.6088305
2,-13.25,-171.25,5,3.6116846
2,-13.25,-170.75,5,3.6184044
2,-13.25,-170.25,5,3.626809
2,-13.25,-169.75,5,3.6368983
2,-13.25,-169.25,5,3.647559
2,-13.25,-168.75,5,3.658791
2,-13.25,-168.25,5,3.6699545
2,-13.25,-167.75,5,3.6810489
2,-13.25,-167.25,5,3.6915643
2,-13.25,-166.75,5,3.7015004
2,-13.25,-166.25,5,3.7104785
2,-13.25,-165.75,5,3.7184987
2,-13.25,-165.25,5,3.7254775
2,-13.25,-164.75,5,3.731417
2,-13.25,-164.25,5,3.73671
2,-13.25,-163.75,5,3.7413597
2,-13.25,-163.25,5,3.7460864
2,-13.25,-162.75,5,3.7508926
2,-13.25,-162.25,5,3.7564476
2,-13.25,-161.75,5,3.762754
2,-13.25,-161.25,5,3.7695613
2,-13.25,-160.75,5,3.7768726
2,-13.25,-160.25,5,3.784269
2,-13.25,-159.75,5,3.7917526
2,-13.25,-159.25,5,3.7989502
2,-13.25,-158.75,5,3.805859
2,-13.25,-158.25,5,3.812645
2,-13.25,-157.75,5,3.8193064
2,-13.25,-157.25,5,3.8260224
2,-12.75,-179.75,5,3.5639696
2,-12.75,-179.25,5,3.5737865
2,-12.75,-178.75,5,3.5828104
2,-12.75,-178.25,5,3.5903075
2,-12.75,-177.75,5,3.596276
2,-12.75,-177.25,5,3.6011367
2,-12.75,-176.75,5,3.6048863
2,-12.75,-176.25,5,3.6077337
2,-12.75,-175.75,5,3.6096776
2,-12.75,-175.25,5,3.6109006
2,-12.75,-174.75,5,3.6114028
2,-12.75,-174.25,5,3.6111484
2,-12.75,-173.75,5,3.6101377
2,-12.75,-173.25,5,3.6113143
2,-12.75,-172.75,5,3.615824
2,-12.75,-172.25,5,3.6189256
2,-12.75,-171.75,5,3.6188967
2,-12.75,-171.25,5,3.6222723
2,-12.75,-170.75,5,3.629045
2,-12.75,-170.25,5,3.637182
2,-12.75,-169.75,5,3.6466842
2,-12.75,-169.25,5,3.656973
2,-12.75,-168.75,5,3.6680527
2,-12.75,-168.25,5,3.679296
2,-12.75,-167.75,5,3.6907074
2,-12.75,-167.25,5,3.7016695
2,-12.75,-166.75,5,3.712187
2,-12.75,-166.25,5,3.7217357
2,-12.75,-165.75,5,3.7303207
2,-12.75,-165.25,5,3.7378235
2,-12.75,-164.75,5,3.7442496
2,-12.75,-164.25,5,3.7499566
2,-12.75,-163.75,5,3.7549436
2,-12.75,-163.25,5,3.7600589
2,-12.75,-162.75,5,3.765299
2,-12.75,-162.25,5,3.7713816
2,-12.75,-161.75,5,3.778303
2,-12.75,-161.25,5,3.7857869
2,-12.75,-160.75,5,3.7938302
2,-12.75,-160.25,5,3.8019266
2,-12.75,-159.75,5,3.8100722
2,-12.75,-159.25,5,3.8178527
2,-12.75,-158.75,5,3.8252637
2,-12.75,-158.25,5,3.8325183
2,-12.75,-157.75,5,3.8396125
2,-12.75,-157.25,5,3.8468103
2,-12.25,-179.75,5,3.5700746
2,-12.25,-179.25,5,3.5805907
2,-12.25,-178.75,5,3.590481
2,-12.25,-178.25,5,3.5987334
2,-12.25,-177.75,5,3.6053472
2,-12.25,-177.25,5,3.6106215
2,-12.25,-176.75,5,3.6145556
2,-12.25,-176.25,5,3.617456
2,-12.25,-175.75,5,3.6193223
2,-12.25,-175.25,5,3.6204197
2,-12.25,-174.75,5,3.6207483
2,-12.25,-174.25,5,3.620495
2,-12.25,-173.75,5,3.6196597
2,-12.25,-173.25,5,3.6199403
2,-12.25,-172.75,5,3.6213367
2,-12.25,-172.25,5,3.623856
2,-12.25,-171.75,5,3.6274981
2,-12.25,-171.25,5,3.6327486
2,-12.25,-170.75,5,3.6396072
2,-12.25,-170.25,5,3.6475904
2,-12.25,-169.75,5,3.6566987
2,-12.25,-169.25,5,3.66673
2,-12.25,-168.75,5,3.6776836
2,-12.25,-168.25,5,3.6889863
2,-12.25,-167.75,5,3.700638
2,-12.25,-167.25,5,3.7119718
2,-12.25,-166.75,5,3.7229872
2,-12.25,-166.25,5,3.7330654
2,-12.25,-165.75,5,3.7422051
2,-12.25,-165.25,5,3.750254
2,-12.25,-164.75,5,3.7572114
2,-12.25,-164.25,5,3.7634122
2,-12.25,-163.75,5,3.768856
2,-12.25,-163.25,5,3.7744782
2,-12.25,-162.75,5,3.7802792
2,-12.25,-162.25,5,3.7869947
2,-12.25,-161.75,5,3.7946234
2,-12.25,-161.25,5,3.8028235
2,-12.25,-160.75,5,3.811588
2,-12.25,-160.25,5,3.820359
2,-12.25,-159.75,5,3.8291287
2,-12.25,-159.25,5,3.83749
2,-12.25,-158.75,5,3.845436
2,-12.25,-158.25,5,3.8532195
2,-12.25,-157.75,5,3.8608346
2,-12.25,-157.25,5,3.868597
2,-11.75,-179.75,5,3.57049
2,-11.75,-179.25,5,3.581356
2,-11.75,-178.75,5,3.5918028
2,-11.75,-178.25,5,3.6007862
2,-11.75,-177.75,5,3.6083064
2,-11.75,-177.25,5,3.6143312
2,-11.75,-176.75,5,3.6188612
2,-11.75,-176.25,5,3.6222951
2,-11.75,-175.75,5,3.6246336
2,-11.75,-175.25,5,3.6263523
2,-11.75,-174.75,5,3.6274517
2,-11.75,-174.25,5,3.6281583
2,-11.75,-173.75,5,3.6284726
2,-11.75,-173.25,5,3.6292677
2,-11.75,-172.75,5,3.6305442
2,-11.75,-172.25,5,3.6332588
2,-11.75,-171.75,5,3.6374116
2,-11.75,-171.25,5,3.6429923
2,-11.75,-170.75,5,3.6500006
2,-11.75,-170.25,5,3.6580544
2,-11.75,-169.75,5,3.667154
2,-11.75,-169.25,5,3.6771464
2,-11.75,-168.75,5,3.688032
2,-11.75,-168.25,5,3.699348
2,-11.75,-167.75,5,3.7110949
2,-11.75,-167.25,5,3.7226462
2,-11.75,-166.75,5,3.7340026
2,-11.75,-166.25,5,3.7445211
2,-11.75,-165.75,5,3.7542024
2,-11.75,-165.25,5,3.7628334
2,-11.75,-164.75,5,3.7704146
2,-11.75,-164.25,5,3.7772698
2,-11.75,-163.75,5,3.7833998
2,-11.75,-163.25,5,3.789766
2,-11.75,-162.75,5,3.7963696
2,-11.75,-162.25,5,3.8039303
2,-11.75,-161.75,5,3.8124492
2,-11.75,-161.25,5,3.8214412
2,-11.75,-160.75,5,3.8309076
2,-11.75,-160.25,5,3.8403013
2,-11.75,-159.75,5,3.8496234
2,-11.75,-159.25,5,3.8585582
2,-11.75,-158.75,5,3.867106
2,-11.75,-158.25,5,3.8755322
2,-11.75,-157.75,5,3.8838372
2,-11.75,-157.25,5,3.8923113
2,-11.25,-179.75,5,3.5697331
2,-11.25,-179.25,5,3.580856
2,-11.25,-178.75,5,3.59172
2,-11.25,-178.25,5,3.6013122
2,-11.25,-177.75,5,3.6096327
2,-11.25,-177.25,5,3.6164274
2,-11.25,-176.75,5,3.621696
2,-11.25,-176.25,5,3.6258633
2,-11.25,-175.75,5,3.6289294
2,-11.25,-175.25,5,3.6314933
2,-11.25,-174.75,5,3.633555
2,-11.25,-174.25,5,3.6353498
2,-11.25,-173.75,5,3.6368775
2,-11.25,-173.25,5,3.6385188
2,-11.25,-172.75,5,3.640274
2,-11.25,-172.25,5,3.6435294
2,-11.25,-171.75,5,3.6482856
2,-11.25,-171.25,5,3.6543565
2,-11.25,-170.75,5,3.6617424
2,-11.25,-170.25,5,3.6701124
2,-11.25,-169.75,5,3.679466
2,-11.25,-169.25,5,3.6896393
2,-11.25,-168.75,5,3.7006328
2,-11.25,-168.25,5,3.7120514
2,-11.25,-167.75,5,3.7238948
2,-11.25,-167.25,5,3.7356017
2,-11.25,-166.75,5,3.7471719
2,-11.25,-166.25,5,3.7580283
2,-11.25,-165.75,5,3.7681704
2,-11.25,-165.25,5,3.777371
2,-11.25,-164.75,5,3.7856297
2,-11.25,-164.25,5,3.7932715
2,-11.25,-163.75,5,3.8002968
2,-11.25,-163.25,5,3.8076599
2,-11.25,-162.75,5,3.8153605
2,-11.25,-162.25,5,3.8239508
2,-11.25,-161.75,5,3.8334305
2,-11.25,-161.25,5,3.8432484
2,-11.25,-160.75,5,3.8534038
2,-11.25,-160.25,5,3.8634164
2,-11.25,-159.75,5,3.8732862
2,-11.25,-159.25,5,3.8828237
2,-11.25,-158.75,5,3.8920288
2,-11.25,-158.25,5,3.9011655
2,-11.25,-157.75,5,3.9102333
2,-11.25,-157.25,5,3.9194582
2,-10.75,-179.75,5,3.5670474
2,-10.75,-179.25,5,3.5782735
2,-10.75,-178.75,5,3.589325
2,-10.75,-178.25,5,3.5993237
2,-10.75,-177.75,5,3.6082706
2,-10.75,-177.25,5,3.615865
2,-10.75,-176.75,5,3.6221075
2,-10.75,-176.25,5,3.6273355
2,-10.75,-175.75,5,3.6315503
2,-10.75,-175.25,5,3.6353269
2,-10.75,-174.75,5,3.638666
2,-10.75,-174.25,5,3.6417587
2,-10.75,-173.75,5,3.644606
2,-10.75,-173.25,5,3.6476383
2,-10.75,-172.75,5,3.6508565
2,-10.75,-172.25,5,3.6552212
2,-10.75,-171.75,5,3.6607332
2,-10.75,-171.25,5,3.6675582
2,-10.75,-170.75,5,3.6756968
2,-10.75,-170.25,5,3.6847858
2,-10.75,-169.75,5,3.694826
2,-10.75,-169.25,5,3.7055418
2,-10.75,-168.75,5,3.716934
2,-10.75,-168.25,5,3.7286012
2,-10.75,-167.75,5,3.7405438
2,-10.75,-167.25,5,3.752303
2,-10.75,-166.75,5,3.7638788
2,-10.75,-166.25,5,3.774902
2,-10.75,-165.75,5,3.7853732
2,-10.75,-165.25,5,3.7951212
2,-10.75,-164.75,5,3.8041463
2,-10.75,-164.25,5,3.8127913
2,-10.75,-163.75,5,3.8210568
2,-10.75,-163.25,5,3.8298337
2,-10.75,-162.75,5,3.8391147
2,-10.75,-162.25,5,3.849039
2,-10.75,-161.75,5,3.859596
2,-10.75,-161.25,5,3.8702931
2,-10.75,-160.75,5,3.8811185
2,-10.75,-160.25,5,3.891742
2,-10.75,-159.75,5,3.9021509
2,-10.75,-159.25,5,3.9123387
2,-10.75,-158.75,5,3.922293
2,-10.75,-158.25,5,3.93225
2,-10.75,-157.75,5,3.9421978
2,-10.75,-157.25,5,3.9522345
2,-10.25,-179.75,5,3.5659401
2,-10.25,-179.25,5,3.5774019
2,-10.25,-178.75,5,3.5886784
2,-10.25,-178.25,5,3.5990613
2,-10.25,-177.75,5,3.608551
2,-10.25,-177.25,5,3.6168716
2,-10.25,-176.75,5,3.6240232
2,-10.25,-176.25,5,3.6302636
2,-10.25,-175.75,5,3.6355927
2,-10.25,-175.25,5,3.640534
2,-10.25,-174.75,5,3.6450875
2,-10.25,-174.25,5,3.6494706
2,-10.25,-173.75,5,3.6536832
2,-10.25,-173.25,5,3.6582406
2,-10.25,-172.75,5,3.663143
2,-10.25,-172.25,5,3.668975
2,-10.25,-171.75,5,3.675737
2,-10.25,-171.25,5,3.6836958
2,-10.25,-170.75,5,3.6928523
2,-10.25,-170.25,5,3.7028205
2,-10.25,-169.75,5,3.7136004
2,-10.25,-169.25,5,3.7248712
2,-10.25,-168.75,5,3.7366326
2,-10.25,-168.25,5,3.748517
2,-10.25,-167.75,5,3.7605243
2,-10.25,-167.25,5,3.772362
2,-10.25,-166.75,5,3.78403
2,-10.25,-166.25,5,3.7953482
2,-10.25,-165.75,5,3.8063169
2,-10.25,-165.25,5,3.8168466
2,-10.25,-164.75,5,3.826938
2,-10.25,-164.25,5,3.836895
2,-10.25,-163.75,5,3.8467176
2,-10.25,-163.25,5,3.8570576
2,-10.25,-162.75,5,3.8679147
2,-10.25,-162.25,5,3.8790877
2,-10.25,-161.75,5,3.890577
2,-10.25,-161.25,5,3.9020274
2,-10.25,-160.75,5,3.9134388
2,-10.25,-160.25,5,3.9246316
2,-10.25,-159.75,5,3.9356058
2,-10.25,-159.25,5,3.9464269
2,-10.25,-158.75,5,3.9570951
2,-10.25,-158.25,5,3.9677656
2,-10.25,-157.75,5,3.9784386
2,-10.25,-157.25,5,3.9890904
2,-9.75,-179.75,5,3.5670335
2,-9.75,-179.25,5,3.5789158
2,-9.75,-178.75,5,3.5904694
2,-9.75,-178.25,5,3.6012044
2,-9.75,-177.75,5,3.6111212
2,-9.75,-177.25,5,3.6200645
2,-9.75,-176.75,5,3.628035
2,-9.75,-176.25,5,3.6352177
2,-9.75,-175.75,5,3.6416135
2,-9.75,-175.25,5,3.647651
2,-9.75,-174.75,5,3.6533313
2,-9.75,-174.25,5,3.6589918
2,-9.75,-173.75,5,3.6646338
2,-9.75,-173.25,5,3.670901
2,-9.75,-172.75,5,3.6777952
2,-9.75,-172.25,5,3.6855915
2,-9.75,-171.75,5,3.6942918
2,-9.75,-171.25,5,3.703913
2,-9.75,-170.75,5,3.7144566
2,-9.75,-170.25,5,3.7255251
2,-9.75,-169.75,5,3.7371197
2,-9.75,-169.25,5,3.7489617
2,-9.75,-168.75,5,3.7610514
2,-9.75,-168.25,5,3.7731085
2,-9.75,-167.75,5,3.785133
2,-9.75,-167.25,5,3.7970853
2,-9.75,-166.75,5,3.808966
2,-9.75,-166.25,5,3.8207567
2,-9.75,-165.75,5,3.832458
2,-9.75,-165.25,5,3.8440955
2,-9.75,-164.75,5,3.8556702
2,-9.75,-164.25,5,3.8673677
2,-9.75,-163.75,5,3.87919
2,-9.75,-163.25,5,3.8913088
2,-9.75,-162.75,5,3.9037259
2,-9.75,-162.25,5,3.9160383
2,-9.75,-161.75,5,3.9282467
2,-9.75,-161.25,5,3.940285
2,-9.75,-160.75,5,3.9521537
2,-9.75,-160.25,5,3.9638693
2,-9.75,-159.75,5,3.9754326
2,-9.75,-159.25,5,3.9868746
2,-9.75,-158.75,5,3.9981954
2,-9.75,-158.25,5,4.0094414
2,-9.75,-157.75,5,4.0206127
2,-9.75,-157.25,5,4.031604
2,-9.25,-179.75,5,3.5723538
2,-9.25,-179.25,5,3.5845945
2,-9.25,-178.75,5,3.596392
2,-9.25,-178.25,5,3.6074665
2,-9.25,-177.75,5,3.6178186
2,-9.25,-177.25,5,3.627325
2,-9.25,-176.75,5,3.6359866
2,-9.25,-176.25,5,3.6439934
2,-9.25,-175.75,5,3.6513453
2,-9.25,-175.25,5,3.658469
2,-9.25,-174.75,5,3.6653643
2,-9.25,-174.25,5,3.6724968
2,-9.25,-173.75,5,3.679867
2,-9.25,-173.25,5,3.6880875
2,-9.25,-172.75,5,3.697158
2,-9.25,-172.25,5,3.707014
2,-9.25,-171.75,5,3.7176552
2,-9.25,-171.25,5,3.7288833
2,-9.25,-170.75,5,3.7406986
2,-9.25,-170.25,5,3.7527363
2,-9.25,-169.75,5,3.7649965
2,-9.25,-169.25,5,3.7773013
2,-9.25,-168.75,5,3.789651
2,-9.25,-168.25,5,3.801934
2,-9.25,-167.75,5,3.8141513
2,-9.25,-167.25,5,3.826539
2,-9.25,-166.75,5,3.8390975
2,-9.25,-166.25,5,3.851881
2,-9.25,-165.75,5,3.8648899
2,-9.25,-165.25,5,3.8780398
2,-9.25,-164.75,5,3.8913312
2,-9.25,-164.25,5,3.9046278
2,-9.25,-163.75,5,3.9179296
2,-9.25,-163.25,5,3.931205
2,-9.25,-162.75,5,3.944454
2,-9.25,-162.25,5,3.9573882
2,-9.25,-161.75,5,3.9700074
2,-9.25,-161.25,5,3.9823592
2,-9.25,-160.75,5,3.9944434
2,-9.25,-160.25,5,4.0064554
2,-9.25,-159.75,5,4.018396
2,-9.25,-159.25,5,4.0301895
2,-9.25,-158.75,5,4.0418367
2,-9.25,-158.25,5,4.0532556
2,-9.25,-157.75,5,4.064445
2,-9.25,-157.25,5,4.0753226
2,-8.75,-179.75,5,3.582531
2,-8.75,-179.25,5,3.595058
2,-8.75,-178.75,5,3.607061
2,-8.75,-178.25,5,3.618461
2,-8.75,-177.75,5,3.6292577
2,-8.75,-177.25,5,3.639259
2,-8.75,-176.75,5,3.6484642
2,-8.75,-176.25,5,3.657158
2,-8.75,-175.75,5,3.6653395
2,-8.75,-175.25,5,3.6735368
2,-8.75,-174.75,5,3.6817486
2,-8.75,-174.25,5,3.690576
2,-8.75,-173.75,5,3.7000177
2,-8.75,-173.25,5,3.7104695
2,-8.75,-172.75,5,3.7219298
2,-8.75,-172.25,5,3.7339528
2,-8.75,-171.75,5,3.7465372
2,-8.75,-171.25,5,3.7593074
2,-8.75,-170.75,5,3.772262
2,-8.75,-170.25,5,3.7851174
2,-8.75,-169.75,5,3.7978723
2,-8.75,-169.25,5,3.8105152
2,-8.75,-168.75,5,3.8230455
2,-8.75,-168.25,5,3.8356166
2,-8.75,-167.75,5,3.848228
2,-8.75,-167.25,5,3.8614192
2,-8.75,-166.75,5,3.87519
2,-8.75,-166.25,5,3.889564
2,-8.75,-165.75,5,3.9045405
2,-8.75,-165.25,5,3.9196675
2,-8.75,-164.75,5,3.9349437
2,-8.75,-164.25,5,3.9496746
2,-8.75,-163.75,5,3.9638596
2,-8.75,-163.25,5,3.9775746
2,-8.75,-162.75,5,3.9908195
2,-8.75,-162.25,5,4.00378
2,-8.75,-161.75,5,4.016455
2,-8.75,-161.25,5,4.0288043
2,-8.75,-160.75,5,4.0408273
2,-8.75,-160.25,5,4.052875
2,-8.75,-159.75,5,4.0649486
2,-8.75,-159.25,5,4.0767846
2,-8.75,-158.75,5,4.088383
2,-8.75,-158.25,5,4.0995107
2,-8.75,-157.75,5,4.1101675
2,-8.75,-157.25,5,4.120412
2,-8.25,-179.75,5,3.5984383
2,-8.25,-179.25,5,3.6110594
2,-8.25,-178.75,5,3.623242
2,-8.25,-178.25,5,3.6349735
2,-8.25,-177.75,5,3.6462543
2,-8.25,-177.25,5,3.6568394
2,-8.25,-176.75,5,3.6667285
2,-8.25,-176.25,5,3.6764119
2,-8.25,-175.75,5,3.6858895
2,-8.25,-175.25,5,3.6957579
2,-8.25,-174.75,5,3.7060165
2,-8.25,-174.25,5,3.717067
2,-8.25,-173.75,5,3.7289085
2,-8.25,-173.25,5,3.7415516
2,-8.25,-172.75,5,3.754996
2,-8.25,-172.25,5,3.7686641
2,-8.25,-171.75,5,3.782555
2,-8.25,-171.25,5,3.7963564
2,-8.25,-170.75,5,3.8100677
2,-8.25,-170.25,5,3.8235428
2,-8.25,-169.75,5,3.8367817
2,-8.25,-169.25,5,3.849915
2,-8.25,-168.75,5,3.862943
2,-8.25,-168.25,5,3.8761692
2,-8.25,-167.75,5,3.8895943
2,-8.25,-167.25,5,3.9037602
2,-8.25,-166.75,5,3.918667
2,-8.25,-166.25,5,3.9341455
2,-8.25,-165.75,5,3.950195
2,-8.25,-165.25,5,3.9661179
2,-8.25,-164.75,5,3.981914
2,-8.25,-164.25,5,3.9967515
2,-8.25,-163.75,5,4.0106306
2,-8.25,-163.25,5,4.023891
2,-8.25,-162.75,5,4.0365324
2,-8.25,-162.25,5,4.0490384
2,-8.25,-161.75,5,4.061409
2,-8.25,-161.25,5,4.0735545
2,-8.25,-160.75,5,4.085474
2,-8.25,-160.25,5,4.0973597
2,-8.25,-159.75,5,4.109211
2,-8.25,-159.25,5,4.12064
2,-8.25,-158.75,5,4.131645
2,-8.25,-158.25,5,4.1420083
2,-8.25,-157.75,5,4.151729
2,-8.25,-157.25,5,4.1610184
2,-7.75,-179.75,5,3.619368
2,-7.75,-179.25,5,3.6319146
2,-7.75,-178.75,5,3.644254
2,-7.75,-178.25,5,3.656323
2,-7.75,-177.75,5,3.6681218
2,-7.75,-177.25,5,3.679369
2,-7.75,-176.75,5,3.690065
2,-7.75,-176.25,5,3.7010038
2,-7.75,-175.75,5,3.7121856
2,-7.75,-175.25,5,3.724249
2,-7.75,-174.75,5,3.7371938
2,-7.75,-174.25,5,3.7509305
2,-7.75,-173.75,5,3.7654593
2,-7.75,-173.25,5,3.78026
2,-7.75,-172.75,5,3.7953327
2,-7.75,-172.25,5,3.8101883
2,-7.75,-171.75,5,3.8248277
2,-7.75,-171.25,5,3.839213
2,-7.75,-170.75,5,3.8533447
2,-7.75,-170.25,5,3.867267
2,-7.75,-169.75,5,3.88098
2,-7.75,-169.25,5,3.8947377
2,-7.75,-168.75,5,3.9085379
2,-7.75,-168.25,5,3.9227445
2,-7.75,-167.75,5,3.9373481
2,-7.75,-167.25,5,3.9526415
2,-7.75,-166.75,5,3.9686143
2,-7.75,-166.25,5,3.9847739
2,-7.75,-165.75,5,4.0011096
2,-7.75,-165.25,5,4.0167966
2,-7.75,-164.75,5,4.0318255
2,-7.75,-164.25,5,4.045609
2,-7.75,-163.75,5,4.0581374
2,-7.75,-163.25,5,4.0701613
2,-7.75,-162.75,5,4.081672
2,-7.75,-162.25,5,4.093306
2,-7.75,-161.75,5,4.105054
2,-7.75,-161.25,5,4.1168175
2,-7.75,-160.75,5,4.128598
2,-7.75,-160.25,5,4.1401463
2,-7.75,-159.75,5,4.1514654
2,-7.75,-159.25,5,4.1620917
2,-7.75,-158.75,5,4.1720285
2,-7.75,-158.25,5,4.181205
2,-7.75,-157.75,5,4.1896453
2,-7.75,-157.25,5,4.197697
2,-7.25,-179.75,5,3.64945
2,-7.25,-179.25,5,3.6620488
2,-7.25,-178.75,5,3.6748977
2,-7.25,-178.25,5,3.6878784
2,-7.25,-177.75,5,3.7009766
2,-7.25,-177.25,5,3.713901
2,-7.25,-176.75,5,3.7266357
2,-7.25,-176.25,5,3.7397392
2,-7.25,-175.75,5,3.7531931
2,-7.25,-175.25,5,3.7673552
2,-7.25,-174.75,5,3.7822206
2,-7.25,-174.25,5,3.797419
2,-7.25,-173.75,5,3.8129508
2,-7.25,-173.25,5,3.8282409
2,-7.25,-172.75,5,3.8432887
2,-7.25,-172.25,5,3.857911
2,-7.25,-171.75,5,3.8721077
2,-7.25,-171.25,5,3.8862329
2,-7.25,-170.75,5,3.9002934
2,-7.25,-170.25,5,3.9143898
2,-7.25,-169.75,5,3.9285488
2,-7.25,-169.25,5,3.9427915
2,-7.25,-168.75,5,3.957145
2,-7.25,-168.25,5,3.9716403
2,-7.25,-167.75,5,3.9863043
2,-7.25,-167.25,5,4.001178
2,-7.25,-166.75,5,4.016287
2,-7.25,-166.25,5,4.0314
2,-7.25,-165.75,5,4.0465426
2,-7.25,-165.25,5,4.061065
2,-7.25,-164.75,5,4.0749907
2,-7.25,-164.25,5,4.0876884
2,-7.25,-163.75,5,4.0991797
2,-7.25,-163.25,5,4.110284
2,-7.25,-162.75,5,4.1210117
2,-7.25,-162.25,5,4.1319547
2,-7.25,-161.75,5,4.143121
2,-7.25,-161.25,5,4.154154
2,-7.25,-160.75,5,4.1650624
2,-7.25,-160.25,5,4.1755257
2,-7.25,-159.75,5,4.1855516
2,-7.25,-159.25,5,4.1948028
2,-7.25,-158.75,5,4.2032857
2,-7.25,-158.25,5,4.2111726
2,-7.25,-157.75,5,4.218467
2,-7.25,-157.25,5,4.22556
2,-6.75,-179.75,5,3.6846812
2,-6.75,-179.25,5,3.6973968
2,-6.75,-178.75,5,3.7109597
2,-6.75,-178.25,5,3.7251685
2,-6.75,-177.75,5,3.7400124
2,-6.75,-177.25,5,3.7551768
2,-6.75,-176.75,5,3.7706506
2,-6.75,-176.25,5,3.7864172
2,-6.75,-175.75,5,3.8024755
2,-6.75,-175.25,5,3.8186824
2,-6.75,-174.75,5,3.8350391
2,-6.75,-174.25,5,3.851012
2,-6.75,-173.75,5,3.8666012
2,-6.75,-173.25,5,3.8814435
2,-6.75,-172.75,5,3.8955386
2,-6.75,-172.25,5,3.9091291
2,-6.75,-171.75,5,3.922214
2,-6.75,-171.25,5,3.935605
2,-6.75,-170.75,5,3.9493015
2,-6.75,-170.25,5,3.9634356
2,-6.75,-169.75,5,3.9780045
2,-6.75,-169.25,5,3.992674
2,-6.75,-168.75,5,4.007433
2,-6.75,-168.25,5,4.021854
2,-6.75,-167.75,5,4.0359254
2,-6.75,-167.25,5,4.0495353
2,-6.75,-166.75,5,4.0626717
2,-6.75,-166.25,5,4.0757933
2,-6.75,-165.75,5,4.0888886
2,-6.75,-165.25,5,4.101747
2,-6.75,-164.75,5,4.114358
2,-6.75,-164.25,5,4.1259737
2,-6.75,-163.75,5,4.136584
2,-6.75,-163.25,5,4.146956
2,-6.75,-162.75,5,4.1570864
2,-6.75,-162.25,5,4.16745
2,-6.75,-161.75,5,4.1780477
2,-6.75,-161.25,5,4.1881576
2,-6.75,-160.75,5,4.1977787
2,-6.75,-160.25,5,4.2067413
2,-6.75,-159.75,5,4.2150435
2,-6.75,-159.25,5,4.2226014
2,-6.75,-158.75,5,4.2294126
2,-6.75,-158.25,5,4.235941
2,-6.75,-157.75,5,4.2421885
2,-6.75,-157.25,5,4.248473
2,-6.25,-179.75,5,3.7373743
2,-6.25,-179.25,5,3.7509663
2,-6.25,-178.75,5,3.7656493
2,-6.25,-178.25,5,3.7810237
